customerID,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies
4667-OHGKG,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
0909-SELIE,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes
8395-ETZKQ,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
2465-BLLEU,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
5110-CHOPY,No,No phone service,DSL,Yes,No,Yes,No,Yes,Yes
3088-FVYWK,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
2357-COQEK,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes
7538-GWHML,Yes,No,Fiber optic,No,No,No,No,No,No
9605-WGJVW,Yes,No,Fiber optic,No,No,No,No,No,No
4547-LYTDD,Yes,Yes,Fiber optic,No,No,No,No,No,No
0464-WJTKO,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
0314-TKOSI,Yes,No,DSL,Yes,Yes,No,No,No,No
2081-VEYEH,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes
5131-PONJI,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No
8280-MQRQN,Yes,No,DSL,No,No,Yes,No,No,No
2267-FPIMA,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes
0282-NVSJS,No,No phone service,DSL,No,No,No,Yes,No,No
5389-FFVKB,Yes,No,Fiber optic,No,No,No,No,No,Yes
9625-QNLUX,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,Yes
4013-GUXND,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
2361-FJWNO,No,No phone service,DSL,No,Yes,No,Yes,No,No
5404-GGUKR,Yes,No,DSL,No,Yes,No,No,No,No
9065-ZCPQX,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes
5597-GLBUC,Yes,No,Fiber optic,No,No,Yes,No,Yes,No
8819-ZBYNA,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes
1131-ALZWV,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
0013-EXCHZ,Yes,No,Fiber optic,No,No,No,Yes,Yes,No
0962-CQPWQ,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
7030-FZTFM,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes
3923-CSIHK,Yes,No,Fiber optic,No,No,No,No,No,No
9800-OUIGR,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
6080-TCMYC,Yes,Yes,Fiber optic,No,No,Yes,No,No,No
0635-WKOLD,Yes,Yes,DSL,No,Yes,No,Yes,Yes,No
5696-CEIQJ,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes
4840-ORQXB,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes
3774-VBNXY,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
8875-AKBYH,Yes,Yes,Fiber optic,No,No,No,No,Yes,No
7375-WMVMT,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,Yes
1163-ONYEY,Yes,Yes,DSL,Yes,Yes,Yes,No,Yes,No
1814-WFGVS,No,No phone service,DSL,Yes,No,Yes,Yes,Yes,No
1337-BOZWO,No,No phone service,DSL,No,Yes,Yes,No,Yes,No
9470-YFUYI,Yes,No,DSL,Yes,Yes,No,Yes,Yes,No
6374-AFWOX,Yes,No,DSL,Yes,Yes,Yes,Yes,No,No
3190-ITQXP,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
6195-MELTI,Yes,No,DSL,No,Yes,No,Yes,No,No
2200-DSAAL,Yes,Yes,DSL,No,Yes,Yes,No,Yes,Yes
7537-RBWEA,No,No phone service,DSL,No,No,No,No,No,No
1087-GRUYI,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
9029-FEGVJ,Yes,Yes,Fiber optic,No,No,Yes,No,No,No
9588-OZDMQ,Yes,No,DSL,No,No,No,No,No,No
9272-LSVYH,Yes,No,Fiber optic,No,No,No,No,No,No
3910-MRQOY,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
4616-ULAOA,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes
5628-FCGYG,Yes,Yes,Fiber optic,No,No,No,No,No,Yes
1945-XISKS,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
4123-FCVCB,Yes,Yes,DSL,No,No,No,Yes,Yes,Yes
6402-ZFPPI,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes
1200-TUZHR,Yes,Yes,Fiber optic,No,No,No,No,No,Yes
7617-EYGLW,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
4293-ETKAP,Yes,Yes,DSL,No,Yes,No,Yes,Yes,Yes
7580-UGXNC,Yes,No,DSL,Yes,Yes,No,No,No,No
7599-NTMDP,No,No phone service,DSL,Yes,Yes,No,Yes,Yes,No
0362-ZBZWJ,Yes,Yes,Fiber optic,No,No,No,No,No,Yes
7190-XHTWJ,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
3950-VPYJB,Yes,No,DSL,Yes,Yes,No,Yes,No,No
8512-WIWYV,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
8782-LKFPK,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes
1251-KRREG,Yes,Yes,DSL,No,Yes,No,No,No,No
4361-BKAXE,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes
4373-MAVJG,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes
5018-GWURO,Yes,Yes,Fiber optic,No,No,No,No,Yes,No
8972-HJWNV,Yes,Yes,Fiber optic,No,No,No,No,No,Yes
7706-DZNKK,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
5039-LZRQT,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
5360-LJCNJ,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes
9092-GDZKO,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
0959-WHOKV,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,Yes
5312-TSZVC,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
1063-DHQJF,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,No
5934-TSSAU,Yes,No,Fiber optic,No,No,Yes,No,No,No
8496-EJAUI,Yes,No,Fiber optic,No,Yes,No,No,No,No
5135-RDDQL,Yes,No,DSL,Yes,No,No,No,No,No
2256-YLYLP,Yes,No,DSL,No,No,Yes,Yes,Yes,Yes
0318-QUUOB,Yes,No,Fiber optic,No,No,No,No,Yes,No
5087-SUURX,No,No phone service,DSL,No,No,Yes,No,Yes,No
0114-IGABW,No,No phone service,DSL,No,Yes,Yes,Yes,Yes,Yes
5003-OKNNK,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
5647-URDKA,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
9961-JBNMK,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes
3462-BJQQA,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No
9309-BZGNT,No,No phone service,DSL,No,No,Yes,No,No,No
1209-VFFOC,No,No phone service,DSL,Yes,Yes,Yes,Yes,No,Yes
7814-LEEVE,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
4636-TVXVG,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
4000-VGMQP,Yes,Yes,DSL,No,Yes,Yes,No,Yes,Yes
2952-QAYZF,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No
5567-WSELE,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes
9659-QEQSY,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes
5624-BQSSA,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
7020-OZKXZ,Yes,No,Fiber optic,No,No,Yes,No,No,No
0599-XNYDO,Yes,No,Fiber optic,No,No,No,No,No,No
6987-XQSJT,Yes,Yes,Fiber optic,No,Yes,No,No,No,No
5495-GPSRW,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
6583-SZVGP,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes
8904-OPDCK,No,No phone service,DSL,No,No,No,No,No,No
0248-IPDFW,Yes,Yes,DSL,No,No,No,No,No,No
1478-VPOAD,Yes,No,DSL,No,No,No,No,No,No
7601-WFVZV,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
8859-YSTWS,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
1622-HSHSF,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
9938-ZREHM,Yes,Yes,DSL,No,Yes,No,Yes,No,Yes
9441-QHEVC,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
8874-EJNSR,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
3446-QDSZF,Yes,No,DSL,No,No,No,No,Yes,No
8277-RVRSV,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
6082-GLJIX,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
0742-MOABM,Yes,No,DSL,No,No,No,Yes,No,No
6922-NCEDI,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
3884-HCSWG,Yes,No,Fiber optic,No,No,No,No,No,No
6893-ODYYE,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,No,No
0794-YVSGE,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
9494-MRNYX,Yes,Yes,Fiber optic,No,No,No,No,No,No
7267-FRMJW,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
1987-AUELQ,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
6286-ZHAOK,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
7508-MYBOG,Yes,Yes,Fiber optic,No,No,No,No,Yes,No
6388-TABGU,Yes,No,DSL,Yes,Yes,No,No,No,No
0420-BWTPW,No,No phone service,DSL,No,No,No,No,No,No
8058-DMYRU,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes
5734-EJKXG,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes
4111-BNXIF,No,No phone service,DSL,No,Yes,Yes,Yes,Yes,Yes
8050-DVOJX,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes
7975-JMZNT,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes
3384-CTMSF,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes
2782-JEEBU,No,No phone service,DSL,No,Yes,No,Yes,No,No
5649-RXQTV,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes
4824-GUCBY,Yes,No,Fiber optic,Yes,Yes,No,No,No,No
6394-HHHZM,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
9405-GPBBG,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes
3896-RCYYE,No,No phone service,DSL,No,No,Yes,Yes,Yes,Yes
8774-GSBUN,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
5338-YHWYT,Yes,No,DSL,Yes,Yes,No,Yes,No,No
4750-UKWJK,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
1866-RZZQS,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes
2360-RDGRO,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes
3079-BCHLN,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
3943-KDREE,Yes,Yes,Fiber optic,No,No,No,No,No,No
2691-NZETQ,Yes,Yes,Fiber optic,No,No,No,No,Yes,No
5394-MEITZ,Yes,No,DSL,No,Yes,Yes,Yes,Yes,Yes
4826-XTSOH,Yes,Yes,Fiber optic,No,No,No,No,Yes,No
3249-VHRIP,No,No phone service,DSL,No,Yes,Yes,No,No,Yes
2079-FBMZK,Yes,No,Fiber optic,No,No,No,No,No,No
9770-KXGQU,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,No
3522-CDKHF,Yes,No,Fiber optic,Yes,No,No,No,No,No
8199-ZLLSA,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes
7083-YNSKY,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
5533-RJFTJ,No,No phone service,DSL,No,No,Yes,No,No,No
6214-EDAKZ,Yes,No,DSL,No,Yes,No,Yes,No,No
8984-EYLLL,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes
3744-ZRRDZ,Yes,Yes,Fiber optic,No,Yes,No,No,No,No
2454-RPBRZ,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No
4760-THGOT,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes
7073-QETQY,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
5980-NOPLP,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes
4933-IKULF,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
4749-VFKVB,Yes,Yes,DSL,No,No,No,No,No,No
8276-MQBYC,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes
4083-EUGRJ,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
9518-RWHZL,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes
9552-TGUZV,Yes,No,Fiber optic,Yes,No,No,No,No,No
8647-SDTWQ,Yes,Yes,Fiber optic,No,No,No,No,No,No
4560-WQAQW,Yes,Yes,DSL,Yes,No,No,Yes,No,Yes
4942-VZZOM,Yes,Yes,DSL,Yes,No,No,No,Yes,No
9629-NHXFW,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
2226-ICFDO,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes
2867-UIMSS,Yes,No,Fiber optic,No,No,No,No,No,Yes
6814-ZPWFQ,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
4471-KXAUH,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,No
3090-QFUVD,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
6766-HFKLA,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes
7048-GXDAY,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes
9495-REDIY,No,No phone service,DSL,Yes,No,No,No,Yes,No
7471-MQPOS,Yes,Yes,DSL,No,Yes,Yes,Yes,No,Yes
5651-CPDND,Yes,No,DSL,No,No,No,No,No,No
7586-ZATGZ,Yes,Yes,Fiber optic,No,No,No,No,Yes,No
5220-AGAAX,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
6248-BSHKG,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
2885-HIJDH,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes
6635-MYYYZ,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes
3669-OYSJI,Yes,No,DSL,No,No,No,No,No,No
9617-UDPEU,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
8465-SBRXP,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,No
0925-VYDLG,Yes,Yes,Fiber optic,No,No,No,No,No,No
3091-FYHKI,No,No phone service,DSL,No,No,No,No,No,Yes
7025-IWFHT,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,No
1848-LBZHY,Yes,No,DSL,Yes,No,No,No,No,No
0862-PRCBS,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes
0295-QVKPB,Yes,No,DSL,No,No,Yes,Yes,Yes,No
3058-HJCUY,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes
7107-UBYKY,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
9866-QEVEE,Yes,Yes,Fiber optic,No,No,No,No,No,Yes
5736-YEJAX,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No
1506-YJTYT,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,No
9993-LHIEB,Yes,No,DSL,Yes,No,Yes,Yes,No,Yes
9500-IWPXQ,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes
3737-XBQDD,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No
4704-ERYFC,Yes,No,Fiber optic,No,No,No,No,No,No
7997-EASSD,Yes,Yes,Fiber optic,No,No,No,Yes,No,No
5378-IKEEG,No,No phone service,DSL,No,No,No,No,Yes,No
8313-NDOIA,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes
2237-ZFSMY,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,No
4184-VODJZ,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes
2103-ZRXFN,Yes,Yes,DSL,No,No,No,No,No,No
4310-KEDTB,No,No phone service,DSL,No,No,Yes,No,No,No
8190-ZTQFB,No,No phone service,DSL,No,No,Yes,No,Yes,Yes
3125-RAHBV,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
5198-HQAEN,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,No
0969-RGKCU,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
3005-TYFRD,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes
3038-PQIUY,Yes,Yes,DSL,Yes,Yes,Yes,No,No,No
7078-NVFAM,No,No phone service,DSL,Yes,Yes,No,No,No,No
5433-KYGHE,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,No
7572-KPVKK,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes
8337-MSSXB,Yes,No,Fiber optic,No,Yes,No,No,No,Yes
2082-OJVTK,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes
4402-FTBXC,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,No
5149-QYTTU,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,No
2558-BUOZZ,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No
5649-ANRML,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,Yes
2959-EEXWB,No,No phone service,DSL,Yes,No,No,No,Yes,Yes
6870-ZWMNX,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,No
0031-PVLZI,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
1431-AIDJQ,Yes,No,DSL,No,Yes,Yes,Yes,Yes,Yes
4332-MUOEZ,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,Yes
5451-MHQOF,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
7783-YKGDV,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,Yes
0927-CNGRH,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
4510-PYUSH,Yes,No,DSL,Yes,Yes,No,No,No,No
9089-UOWJG,Yes,No,DSL,No,No,Yes,No,Yes,No
1493-AMTIE,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
6823-SIDFQ,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
1247-QBVSH,Yes,No,DSL,No,Yes,No,No,No,No
6804-GDMOI,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes
5402-HTOTQ,Yes,Yes,DSL,No,Yes,No,No,No,No
6379-RXJRQ,Yes,No,Fiber optic,No,No,No,No,No,No
2796-UUZZO,Yes,No,Fiber optic,No,Yes,Yes,No,No,No
0784-GTUUK,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
9674-EHPPG,No,No phone service,DSL,Yes,No,Yes,Yes,No,No
2239-CFOUJ,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
3173-NVMPX,Yes,Yes,DSL,No,Yes,No,No,No,No
0754-UKWQP,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes
8221-HVAYI,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,No
8645-KOMJQ,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes
2242-MFOTG,Yes,Yes,Fiber optic,Yes,No,No,No,No,No
9798-OPFEM,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
2636-ALXXZ,Yes,No,Fiber optic,No,No,No,No,No,No
5043-TRZWM,Yes,No,Fiber optic,No,No,Yes,No,No,No
2050-ONYDQ,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
0851-DFJKB,Yes,No,DSL,Yes,No,Yes,Yes,No,No
8993-IZEUX,Yes,No,Fiber optic,No,No,No,No,No,No
4013-TLDHQ,Yes,No,Fiber optic,No,Yes,Yes,No,No,No
1216-JWVUX,Yes,No,Fiber optic,No,Yes,No,No,No,No
9767-FFLEM,Yes,No,Fiber optic,No,No,No,No,No,No
0621-CXBKL,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
1963-SVUCV,Yes,No,DSL,No,No,No,No,No,No
1086-LXKFY,Yes,No,Fiber optic,No,No,No,No,No,No
5266-PFRQK,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
9027-TMATR,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes
0696-UKTOX,Yes,No,DSL,No,Yes,No,Yes,No,No
2737-YNGYW,Yes,No,Fiber optic,No,No,No,No,No,Yes
1730-VFMWO,Yes,No,DSL,No,No,No,Yes,No,No
7593-JNWRU,Yes,No,DSL,No,No,No,No,No,No
4189-NAKJS,Yes,Yes,DSL,No,No,No,No,No,No
6817-WTYHE,Yes,No,DSL,No,No,No,No,No,No
6319-QSUSR,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
1660-HSOOQ,Yes,No,DSL,No,No,Yes,No,No,No
5294-IMHHT,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,Yes
7853-WNZSY,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
7901-HXJVA,Yes,No,Fiber optic,No,No,Yes,No,No,No
8595-SIZNC,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
2636-SJDOU,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No
5130-YPIRV,Yes,No,DSL,Yes,Yes,Yes,No,Yes,No
7541-YLXCL,Yes,No,DSL,No,Yes,No,Yes,No,Yes
2612-RRIDN,Yes,No,Fiber optic,No,No,No,No,Yes,No
7037-MTYVW,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes
9944-AEXBM,Yes,Yes,Fiber optic,No,No,No,No,No,Yes
6701-DHKWQ,No,No phone service,DSL,No,Yes,Yes,Yes,Yes,No
9067-YGSCA,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
2675-OTVVJ,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No
9025-ZRPVR,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
2977-CEBSX,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes
4936-YPJNK,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
8845-LWKGE,Yes,No,DSL,No,No,Yes,Yes,Yes,No
8212-DJRCH,Yes,No,Fiber optic,Yes,No,Yes,No,No,Yes
3120-FAZKD,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
7721-JXEAW,No,No phone service,DSL,No,Yes,No,No,No,Yes
3472-QPRCH,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
6733-LRIZX,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes
0719-SYFRB,Yes,Yes,DSL,Yes,No,Yes,Yes,No,No
7547-EKNFS,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No
9861-PDSZP,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes
2162-FRZAA,No,No phone service,DSL,No,Yes,Yes,Yes,No,No
5144-PQCDZ,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
2197-OMWGI,No,No phone service,DSL,No,Yes,Yes,No,Yes,Yes
0484-FFVBJ,Yes,No,DSL,No,No,No,No,Yes,Yes
7693-LCKZL,Yes,Yes,Fiber optic,No,Yes,No,No,No,No
2266-SJNAT,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes
9444-JTXHZ,Yes,No,Fiber optic,No,No,Yes,No,No,No
4201-JMNGR,Yes,No,DSL,Yes,No,Yes,No,No,No
